OBJECTID,GID,CITY_NM,CITY_NBR,CITY_FIPS,INC_FLAG,CNTY_SEAT,POP1990,POP2000,POP2010,POP2020,CNTY_NBR,DIST_NBR
504,119,White Mound,,4878424,N,N,,,,,92,1
505,1182,Busby,,4811548,N,N,,,,,77,8
506,1183,Capitola,,0,N,N,,,,,77,8
507,1184,Eskota,,4824576,N,N,,,,,77,8
508,1185,Ivan,,4837096,N,N,,,,,215,23
509,1186,Caddo,,4811704,N,N,,,,,215,23
510,1187,Neinda,,4850652,N,N,,,,,128,8
511,1188,Funston,,4827912,N,N,,,,,128,8
512,1189,Nugent,,4852740,N,N,,,,,128,8
513,1190,Noodle,,4851744,N,N,,,,,128,8
514,1191,Hodges,,4834376,N,N,,,,,128,8
515,120,Farmington,,4825500,N,N,,,,,92,1
516,1192,Stith,,4870352,N,N,,,,,128,8
517,1193,Tuxedo,,4874060,N,N,,,,,128,8
518,1194,Avoca,,4805096,N,N,,,,,128,8
519,1195,Corinth,9770,4816696,Y,N,3944,11325,19935,22365,61,18
520,1196,Radium,,4860284,N,N,,,,,128,8
521,1197,Alsa,,4802116,N,N,,,,,234,10
522,1198,Silver Lake,,4867892,N,N,,,,,234,10
523,1199,Myrtle Springs,,4850232,N,N,,,828,,234,10
524,1200,Pruitt,,4859780,N,N,,,,,234,10
525,1201,Oakland,,4853040,N,N,,,,,37,10
526,13,Brachfield,,4809832,N,N,,,,,201,10
527,121,Pilot Grove,,4857452,N,N,,,,,92,1
528,1202,Wallace,,4876204,N,N,,,,,234,10
529,1203,Colfax,,4815940,N,N,,,,,234,10
530,1204,Wise,,0,N,N,,,,,234,10
531,1205,Whitton,,4878712,N,N,,,,,234,10
532,1206,Tundra,,4873916,N,N,,,,,234,10
533,1207,Ben Wheeler,,4807708,N,N,,,,,234,10
534,1208,Primrose,,4859564,N,N,,,,,234,10
535,1209,Martins Mill,,4846872,N,N,,,,,234,10
536,1210,Phalba,,4857188,N,N,,,,,234,10
537,1211,Roddy,,4862876,N,N,,,,,234,10
538,122,Cannon,,4812484,N,N,,,,,92,1
539,1212,Redland,,4861136,N,N,,,1047,,145,17
540,1213,Baldwin,,4805444,N,N,,,,,103,19
541,1214,Karnack,,4838440,N,N,,,,,103,19
542,1215,Woodlawn,,4880104,N,N,,,,,103,19
543,1216,Harleton,,4832360,N,N,,,,,103,19
544,1217,Morton,28900,4849464,Y,Y,2597,2249,2006,1840,40,5
545,1218,Leigh,,4842208,N,N,,,,,103,19
546,1219,Carterville,,4813096,N,N,,,,,34,19
547,1220,Lotta,,0,N,N,,,,,103,19
548,1221,Jonesville,,4838032,N,N,,,,,103,19
549,123,Elmont,,4823368,N,N,,,,,92,1
550,1222,Lansing,,0,N,N,,,,,103,19
551,1223,Crossroads,,4817840,N,N,,,,,34,19
552,1224,Darco,,4819240,N,N,,,,,103,19
553,1225,Gill,,4829504,N,N,,,,,103,19
554,1226,Elysian Fields,,4824132,N,N,,,,,103,19
555,1227,Lawrence,,4841884,N,N,,,,,130,18
556,1228,Ola,,4853640,N,N,,,,,130,18
557,1229,Rand,,4860560,N,N,,,,,130,18
558,1230,Becker,,4807084,N,N,,,,,130,18
559,1231,Prairieville,,4859360,N,N,,,,,130,18
560,2117,Port Aransas,33300,4858808,Y,N,2233,3370,3480,4409,178,16
561,2118,Quitaque,34500,4860176,Y,N,513,432,411,375,23,25
562,2119,Edmonson,12970,4822708,Y,N,107,123,111,104,96,5
563,2120,Dean,,4819468,N,N,,,493,469,111,5
564,2121,Jolly,21220,4837924,Y,N,201,188,172,164,39,3
565,213,Sugar Hill,,0,N,N,,,,,225,19
566,2122,Timpson,42700,4873076,Y,N,1029,1094,1155,1130,210,11
567,2123,Mount Enterprise,29040,4849728,Y,N,501,525,447,433,201,10
568,2124,Gallatin,15680,4828008,Y,N,368,378,419,435,37,10
569,2125,Goldsmith,16400,4830044,Y,N,297,253,257,277,69,6
570,2126,Mobeetie,28570,4848852,Y,N,154,107,101,92,242,25
571,2127,Hackberry,,4831700,N,N,,,968,1094,86,5
572,2128,Frankston,15100,4827300,Y,N,1127,1209,1229,1157,1,10
573,2129,Retreat,35090,4861616,Y,N,334,339,377,384,175,18
574,2130,Grays Prairie,17240,4830752,Y,N,286,296,337,388,130,18
575,2131,Ackerly,170,4801108,Y,N,243,245,220,234,58,5
576,214,Midway,,4848252,N,N,,,228,238,225,19
577,2132,Cottonwood,,4817180,N,N,,,185,209,30,8
578,2133,Lakeport,23410,4840696,Y,N,710,861,974,997,93,10
579,2134,Merkel,27750,4847796,Y,N,2469,2637,2590,2629,221,8
580,2135,Goldthwaite,16450,4830056,Y,Y,1658,1802,1878,1815,167,23
581,2136,Kosse,22650,4839844,Y,N,505,497,464,463,147,9
582,2137,Poth,33750,4859096,Y,N,1642,1850,1908,2332,247,15
583,2138,Falls City,14200,4825392,Y,N,478,591,611,706,129,16
584,2139,O'Donnell,30850,4853436,Y,N,1102,1011,831,847,153,5
585,2140,Richland Springs,35350,4861880,Y,N,344,350,338,310,206,23
586,2141,Mertzon,27850,4847832,Y,Y,778,839,781,751,119,7
587,215,Argo,,4803756,N,N,,,,,225,19
588,2142,Groveton,17600,4831340,Y,Y,1071,1107,1057,1030,228,11
589,2143,Robert Lee,35900,4862564,Y,Y,1276,1171,1049,1032,41,7
590,2144,Kermit,22100,4839004,Y,Y,6875,5714,5708,6367,248,6
591,2145,Todd Mission,42830,4873224,Y,N,54,146,107,112,94,17
592,2146,Eldorado,13200,4822960,Y,Y,2019,1951,1951,1566,207,7
593,2147,Point Blank,33190,4858556,Y,N,443,559,688,759,204,11
594,2148,Livingston,24900,4843132,Y,Y,5019,5433,5335,5503,187,11
595,2149,Wixon Valley,46630,4879919,Y,N,186,235,254,254,21,17
596,2150,Clarendon,8350,4815112,Y,Y,2067,1974,2026,1788,65,25
597,2151,Hedley,18550,4833044,Y,N,391,379,329,291,65,25
598,216,Green Hill,,4830848,N,N,,,,,225,19
599,2152,Rocksprings,36250,4862816,Y,Y,1339,1285,1182,1128,70,7
600,2153,Old River-Winfree,31010,4853824,Y,N,1233,1364,1245,1453,36,20
601,2154,Daisetta,10730,4818476,Y,N,969,1034,966,1175,146,20
602,2155,Ingleside On The Bay,20360,4836020,Y,N,,659,615,608,205,16
603,2156,Lone Oak,25200,4843636,Y,N,521,521,598,699,117,1
604,2157,Tatum,41850,4871924,Y,N,1289,1175,1385,1417,201,10
605,2158,Crane,10100,4817516,Y,Y,3533,3191,3353,3649,52,6
606,2159,Terrell,42150,4872284,Y,N,12490,13606,15816,19693,130,18
607,2160,Winfield,46400,4879720,Y,N,345,499,524,538,225,19
608,2161,Miller's Cove,28270,4848478,Y,N,,120,149,175,225,19
609,217,Cookville,,4816528,N,N,,,,,225,19
610,2162,Post,33650,4859012,Y,Y,3768,3708,5376,5123,86,5
611,2163,Browndell,5830,4810708,Y,N,192,219,197,204,122,20
612,2164,Cumby,10600,4818128,Y,N,571,616,777,794,113,1
613,2165,Mildred,28190,4848372,Y,N,173,405,368,400,175,18
614,2166,Eureka,13830,4824816,Y,N,242,340,307,315,175,18
615,2167,Tenaha,42100,4872188,Y,N,1072,1046,1160,1134,210,11
616,2168,Scurry,38535,4866368,Y,N,,400,681,811,130,18
617,2169,Morgan,28800,4849356,Y,N,451,485,490,511,18,9
618,2170,Lone Star,25250,4843684,Y,N,1615,1631,1581,1473,172,19
619,2171,Point,33180,4858532,Y,N,645,792,820,925,190,1
620,218,Postoak,,4859048,N,N,,,,,120,2
621,2172,Presidio,33950,4859396,Y,N,3072,4167,4426,3770,189,24
622,2173,Powell,33830,4859168,Y,N,101,105,136,149,175,18
623,2174,Goodlow,16570,4830188,Y,N,319,264,200,197,175,18
624,2175,Sun Valley,41470,4871356,Y,N,60,51,69,7066,139,1
625,2176,Callisburg,6820,4811968,Y,N,344,365,353,367,49,3
626,2177,Ravenna,34750,4860752,Y,N,,215,209,228,75,1
627,2178,Saint Jo,37350,4864184,Y,N,1048,977,1043,1032,169,3
628,2179,Nazareth,29670,4850496,Y,N,293,356,311,287,35,5
629,2180,Caldwell,,0,N,N,,0,4104,4495,152,5
630,2181,Texhoma,42350,4872464,Y,N,291,371,346,321,211,4
631,219,Antelope,,4803408,N,N,,,,,120,2
632,2182,Booker,5050,4809448,Y,N,1236,1315,1516,1437,148,4
633,2183,Lake Tanglewood,23540,4840804,Y,N,637,825,796,898,191,4
634,2184,Palisades,31660,4854726,Y,N,,352,325,367,191,4
635,2185,Brownsboro,5900,4810756,Y,N,545,796,1039,1293,108,10
636,2186,Grey Forest,17370,4831100,Y,N,425,418,483,575,15,15
637,2187,Gary,15920,4829108,Y,N,271,303,311,301,183,19
638,2188,Poynor,33840,4859192,Y,N,237,314,305,311,108,10
639,2189,Levelland,24450,4842448,Y,Y,13986,12866,13542,13497,111,5
640,2190,Bogata,4900,4809172,Y,N,1421,1396,1153,1063,194,1
641,2191,Lakeview,,0,N,N,,,107,94,81,1
642,220,Maryetta,,0,N,N,,,,,120,2
643,2192,Anton,1500,4803540,Y,N,1212,1200,1126,1089,111,5
644,2193,Morton,28900,4849464,Y,Y,2597,2249,2006,1840,40,5
645,2194,Josephine,21300,4838068,Y,N,503,594,812,2545,43,18
646,2195,Hughes Springs,19900,4835300,Y,N,1938,1856,1760,1672,34,19
647,2196,Pittsburg,32950,4857908,Y,Y,4007,4347,4497,4680,32,19
648,2197,Los Ybanez,25470,4844170,Y,N,83,32,19,17,58,5
649,2198,Nesbitt,29770,4850724,Y,N,327,302,281,146,103,19
650,2199,Chico,8050,4814620,Y,N,800,947,1002,1199,249,2
651,2200,Novice,,4852680,N,N,,,139,126,139,1
652,2201,Richland,35250,4861820,Y,N,244,291,264,273,175,18
653,23,Mixon,,4848840,N,N,,,,,37,10
654,221,Jermyn,,4837600,N,N,,,,,120,2
655,2202,Reklaw,35020,4861508,Y,N,266,327,379,391,201,10
656,2203,Malone,26400,4846260,Y,N,306,278,269,285,110,9
657,2204,Aquilla,1540,4803588,Y,N,136,136,109,114,110,9
658,2205,Cove,10020,4817336,Y,N,402,323,510,586,36,20
659,2206,Bremond,5550,4810144,Y,N,1110,876,929,962,198,17
660,2207,San Saba,38100,4865648,Y,Y,2626,2637,3099,3141,206,23
661,2208,Cuney,10620,4818152,Y,N,170,145,140,140,37,10
662,2209,La Feria,23000,4840204,Y,N,4360,6115,7302,7240,31,21
663,2210,Mustang,,4850160,N,N,,,21,23,61,18
664,2211,Pecan Gap,32300,4856468,Y,N,245,214,203,197,60,1
665,222,Wizard Wells,,4879924,N,N,,,,,120,2
666,2212,Mart,27050,4846824,Y,N,2004,2273,2209,1983,161,9
667,2213,Scottsville,38530,4866332,Y,N,283,263,376,352,103,19
668,2214,Woodson,46850,4880188,Y,N,262,296,264,237,224,3
669,2215,Avinger,2250,4805084,Y,N,478,464,444,419,34,19
670,2216,Yantis,47070,4880440,Y,N,210,321,388,425,250,10
671,2217,Estelline,13750,4824636,Y,N,194,168,145,128,97,25
672,2218,Kennard,21970,4838884,Y,N,341,317,337,325,114,11
673,2219,Corrigan,9850,4817036,Y,N,1764,1721,1595,1702,187,11
674,2220,Midway,,4848252,N,N,,,228,238,225,19
675,2221,Benavides,3770,4807528,Y,N,1788,1686,1362,1391,67,22
676,223,Vineyard,,4875644,N,N,,,,,120,2
677,2222,La Joya,23220,4840384,Y,N,2604,3303,3985,4581,109,21
678,2223,Caney City,7130,4812472,Y,N,170,236,217,223,108,10
679,2224,Emhouse,13500,4824168,Y,N,195,159,133,154,175,18
680,2225,Leonard,24350,4842352,Y,N,1744,1846,1990,2068,75,1
681,2226,Wolfe City,46650,4879948,Y,N,1505,1566,1412,1479,117,1
682,2227,Cotulla,9950,4817216,Y,Y,3694,3614,3603,4133,142,22
683,2228,Denver City,11450,4819984,Y,N,5145,3985,4479,4883,251,5
684,2229,Pecos,32350,4856516,Y,Y,12069,9501,8780,10488,195,6
685,1502,Zion Hill,,0,N,N,,,,,122,20
686,1659,Midkiff,,4848060,N,N,,,,,231,6
687,1660,Best,,4807900,N,N,,,,,192,7
688,1661,Bald Hill,,4805408,N,N,,,,,3,11
689,167,Union,,4874276,N,N,,,,,208,8
690,1662,Shawnee Prairie,,0,N,N,,,,,3,11
691,1663,Sulphur Springs,41200,4870904,Y,Y,14062,14551,15449,16272,113,1
692,1664,Pollok,,4858604,N,N,,,,,3,11
693,1665,Central,,4813936,N,N,,,,,3,11
694,1666,Redland,,4861136,N,N,,,1047,,145,17
695,1667,Redtown,,0,N,N,,,,,1,10
696,1668,Moffitt,,4848876,N,N,,,,,3,11
697,1669,Clawson,,4815220,N,N,,,,,3,11
698,1670,Herty,,4833392,N,N,,,,,3,11
699,1671,Homer,,4834664,N,N,,,,,3,11
700,168,Cone,,4816384,N,N,,,,,54,5
701,1672,Vick,,4875392,N,N,,,,,48,7
702,1673,Live Oak,,0,N,N,,,13131,16661,48,7
703,1674,Lowake,,4844296,N,N,,,,,48,7
704,1675,Millersview,,4848480,N,N,,,,,48,7
705,1676,Satin,,4865912,N,N,,,,,74,9
706,1677,Mooreville,,4849284,N,N,,,,,74,9
707,1678,Triangle,,0,N,N,,,,,74,9
708,1679,Chilton,,4814692,N,N,,,911,,74,9
709,1680,Tomlinson Hill,,4873340,N,N,,,,,74,9
710,1681,Cego,,4813648,N,N,,,,,74,9
711,169,Farmer,,4825440,N,N,,,,,54,5
712,1682,La Reforma,,4841476,N,N,,,,,214,21
713,1683,Delmita,,4819732,N,N,,,216,,214,21
714,1684,El Centro,,4822912,N,N,,,,,214,21
715,1685,Pandale,,4854936,N,N,,,,,233,22
716,1686,Juno,,4838272,N,N,,,,,233,22
717,1687,Pumpville,,4859900,N,N,,,,,233,22
718,1688,Langtry,,4841344,N,N,,,,,233,22
719,1689,Comstock,,4816264,N,N,,,,,233,22
720,1690,Carta Valley,,4813060,N,N,,,,,70,7
721,1691,Barksdale,,4805648,N,N,,,,,70,7
722,170,Broadway,,4810420,N,N,,,,,54,5
723,1692,Camp Verde,,4812364,N,N,,,,,133,15
724,1693,Winedale,,4879708,N,N,,,,,76,13
725,1694,Waldeck,,4876120,N,N,,,,,76,13
726,1695,Warda,,4876456,N,N,,,,,76,13
727,1696,Nechanitz,,4850532,N,N,,,,,76,13
728,1697,Walhalla,,4876168,N,N,,,,,76,13
729,1698,Warrenton,,4876588,N,N,,,,,76,13
730,1699,Winchester,,4879648,N,N,,,,,76,13
731,1700,Willow Springs,,4879516,N,N,,,,,76,13
732,1701,Rabbs Prairie,,4860236,N,N,,,,,76,13
733,18,Hasse,,4832732,N,N,,,,,47,23
734,171,Savage,,4865996,N,N,,,,,54,5
735,1702,Park,,4855092,N,N,,,,,76,13
736,1703,Rek Hill,,4861496,N,N,,,,,76,13
737,1704,West Point,,4877848,N,N,,,,,153,5
738,1705,Plum,,4858436,N,N,,,,,76,13
739,1706,Mullins Prairie,,4850004,N,N,,,,,76,13
740,1707,O'Quinn,,4854108,N,N,,,,,76,13
741,1708,Cistern,,4815016,N,N,,,,,76,13
742,1709,Holman,,4834640,N,N,,,,,76,13
743,1710,Ammannsville,,4803108,N,N,,,,,76,13
744,1711,Floy,,4826244,N,N,,,,,76,13
745,172,Robertson,,4862576,N,N,,,,,54,5
746,1712,Colony,,4816096,N,N,,,,,76,13
747,1713,Freyburg,,4827552,N,N,,,,,76,13
748,1714,Dubina,,4821472,N,N,,,,,76,13
749,1715,High Hill,,4833644,N,N,,,,,76,13
750,1716,Engle,,4824300,N,N,,,,,76,13
751,1717,Praha,,4859228,N,N,,,,,76,13
752,1718,Buckhorn,,4811032,N,N,,,,,8,13
753,1719,Cochran,,4815784,N,N,,,,,8,13
754,1720,Welcome,,4877092,N,N,,,,,8,13
755,1721,Raccoon Bend,,4860248,N,N,,,,,8,13
756,173,Cap Rock,,4812676,N,N,,,,,54,5
757,1722,Shelby,,4867352,N,N,,,,,8,13
758,1723,Bleiblerville,,4808656,N,N,,,,,8,13
759,1724,Lakehills,,4840576,N,N,,,5150,,10,15
760,1725,Pipe Creek,,4857860,N,N,,,,,10,15
761,1726,Redwood,,4861352,N,N,,,4338,,95,15
762,1727,Zorn,,4880824,N,N,,,,,95,15
763,1728,Geronimo,,4829384,N,N,,,1032,,95,15
764,1729,Kingsbury,,4839292,N,N,,,782,155,95,15
765,1730,Schumannsville,,4866198,N,N,,,,,95,15
766,1731,McQueeney,,4845948,N,N,,,2545,,95,15
767,174,Kalgary,,4838368,N,N,,,,,54,5
768,1732,Nolte,,0,N,N,,,,,95,15
769,1733,Zipp,,0,N,N,,,,,95,15
770,1734,Clodine,,4815592,N,N,,,,,80,12
771,1735,Spanish Camp,,4869392,N,N,,,,,241,13
772,1736,Glen Flora,,4829816,N,N,,,,,241,13
773,1737,Dinsmore,,4820512,N,N,,,,,241,13
774,1738,Burr,,4811500,N,N,,,,,241,13
775,1739,New Taiton,,4851360,N,N,,,,,241,13
776,1740,Iago,,4835684,N,N,,,161,,241,13
777,1741,Jones Creek,,4837996,N,N,,,2020,2062,241,13
778,175,Mabelle,,4845336,N,N,,,,,12,3
779,1742,Boling,,4809232,N,N,,,1122,,241,13
780,1743,Newgulf,,4850952,N,N,,,,,241,13
781,1744,Pierce,,4857380,N,N,,,,,241,13
782,1745,Lane City,,4841284,N,N,,,,,241,13
783,1746,High Island,,4833656,N,N,,,,,85,12
784,1747,Gilchrist,,4829480,N,N,,,,,85,12
785,1748,Caplen,,4812640,N,N,,,,,85,12
786,1749,San Leon,,4865564,N,N,,,4970,,85,12
787,1750,Crystal Beach,,4818008,N,N,,,,,85,12
788,1751,Algoa,,4801840,N,N,,,,,85,12
789,176,Red Springs,,4861292,N,N,,,,,12,3
790,1752,Bacliff,,4805180,N,N,,,8619,,85,12
791,1753,Glecker,,4829744,N,N,,,,,143,13
792,1754,Moravia,,4849332,N,N,,,,,143,13
793,1755,Komensky,,0,N,N,,,,,143,13
794,1756,Breslau,,4810180,N,N,,,,,143,13
795,1757,Witting,,4879912,N,N,,,,,143,13
796,1758,Henkhaus,,4833236,N,N,,,,,143,13
797,1759,Sublime,,4870760,N,N,,,,,143,13
798,1760,Wied,,4879048,N,N,,,,,143,13
799,1761,Worthing,,4880308,N,N,,,,,143,13
800,177,Bomarton,,4809256,N,N,,,,,12,3
801,1762,Mount Olive,,4849788,N,N,,,,,143,13
802,1763,Vienna,,4875488,N,N,,,,,143,13
803,1764,Mont,,4849020,N,N,,,,,143,13
804,1765,Midway,,4848252,N,N,,,228,238,225,19
805,1766,Sweet Home,,4871516,N,N,,,,,143,13
806,1767,Koerth,,4839736,N,N,,,,,143,13
807,1768,Ezzell,,4825020,N,N,,,,,143,13
808,1769,Speaks,,4869452,N,N,,,,,143,13
809,1770,Utopia,,4874576,N,N,,,227,,232,15
810,1771,Montell,,4849092,N,N,,,,,232,15
811,178,Westover,,4877764,N,N,,,,,12,3
812,1772,Frame Switch,,4827216,N,N,,,,,246,14
813,1773,Ecleto,,4822504,N,N,,,,,129,16
814,1774,Cestohowa,,4814044,N,N,,,,,129,16
815,1775,Panna Maria,,4854972,N,N,,,,,129,16
816,1776,Helena,,4833128,N,N,,,,,129,16
817,1777,Hobson,,4834304,N,N,,,,,129,16
818,1778,Deweesville,,0,N,N,,,,,129,16
819,1779,Bigfoot,,4808164,N,N,,,450,,83,15
820,1780,Frio Town,,4827672,N,N,,,,,83,15
821,1781,Batesville,,4805924,N,N,,,1068,,254,22
822,179,Round Timber,,4863512,N,N,,,,,12,3
823,1782,La Pryor,,4841452,N,N,,,1643,,254,22
824,1783,Seco Mines,,4866536,N,N,,,560,,159,22
825,1784,El Indio,,4823080,N,N,,,190,,159,22
826,1785,Quemado,,4860092,N,N,,,230,,159,22
827,1786,Normandy,,4851828,N,N,,,,,159,22
828,1787,Mims,,4848624,N,N,,,,,20,12
829,1788,Four Corners,,0,N,N,,,12382,,36,20
830,1789,Churchill,,0,N,N,,,,,20,12
831,1790,Rivers End,,0,N,N,,,,,20,12
832,1791,Rayburn,,4860788,N,N,,,,,146,20
833,180,Afton,,4801372,N,N,,,,,63,25
834,1792,Clark,,4815136,N,N,,,,,146,20
835,1793,Tarkington Prairie,,4871828,N,N,,,,,146,20
836,1794,Snuff Ridge,,0,N,N,,,,,146,20
837,1795,Moss Hill,,4849536,N,N,,,,,146,20
838,1796,Hull,,4835324,N,N,,,669,,146,20
839,1797,Raywood,,4860872,N,N,,,,,146,20
840,1798,Moss Bluff,,4849524,N,N,,,,,146,20
841,1799,Tanglewood,,4871804,N,N,,,,,144,14
842,1800,Blue,,4808824,N,N,,,,,144,14
843,1801,Old Dime Box,,4853688,N,N,,,,,144,14
844,19,Lamkin,,4841176,N,N,,,,,47,23
845,181,East Afton,,4821952,N,N,,,,,63,25
846,1802,Dime Box,,4820452,N,N,,,,,144,14
847,1803,Fedor,,4825680,N,N,,,,,144,14
848,1804,Loebau,,4843324,N,N,,,,,144,14
849,1805,Lincoln,,4842784,N,N,,,,,144,14
850,1806,Manheim,,4846380,N,N,,,,,144,14
851,1807,Hills,,4834064,N,N,,,,,144,14
852,1808,Serbin,,4866800,N,N,,,,,144,14
853,1809,Northrup,,4852380,N,N,,,,,144,14
854,1810,Cypress Mill,,4818392,N,N,,,,,16,14
855,1811,Sandy,,4865276,N,N,,,,,16,14
856,182,McAdoo,,4845372,N,N,,,,,63,25
857,1812,Rocky Creek,,0,N,N,,,,,16,14
858,1813,Hye,,4835648,N,N,,,,,16,14
859,1814,Twin Sisters,,0,N,N,,,,,16,14
860,1815,Cherry Spring,,4814572,N,N,,,,,87,14
861,1816,Doss,,4820968,N,N,,,,,87,14
862,1817,Willow City,,4879432,N,N,,,,,87,14
863,1818,Hilltop,,4834130,N,N,,,,,87,14
864,1819,Harper,,4832456,N,N,,,1192,,87,14
865,1820,Stonewall,,4870460,N,N,,,505,,87,14
866,1821,Blumenthal,,4809028,N,N,,,,,87,14
867,183,Steele Hill,,0,N,N,,0,,,63,25
868,1822,Albert,,4801660,N,N,,,,,87,14
869,1823,Luckenbach,,4845024,N,N,,,,,87,14
870,1824,Jerry's Quarters,,0,N,N,,,,,239,17
871,1825,Washington,,4876624,N,N,,,,,239,17
872,1826,Independence,,4835852,N,N,,,,,239,17
873,1827,Quarry,,4860056,N,N,,,,,239,17
874,1828,Sandy Hill,,4865336,N,N,,,,,239,17
875,1829,Gay Hill,,4829228,N,N,,,,,239,17
876,1830,Prairie Hill,,4859264,N,N,,,,,147,9
877,1831,Longpoint,,4843864,N,N,,,,,239,17
878,184,Dumont,,4821580,N,N,,,,,135,25
879,1832,Earlywine,,4821916,N,N,,,,,239,17
880,1833,Chappell Hill,,4814284,N,N,,,,,239,17
881,1834,Greenvine,,4830944,N,N,,,,,239,17
882,1835,Muellersville,,4849920,N,N,,,,,239,17
883,1836,Phillipsburg,,4857248,N,N,,,,,239,17
884,1837,Fresno,,4827540,N,N,,,19069,,80,12
885,1838,Booth,,4809484,N,N,,,,,80,12
886,1839,Juliff,,4838224,N,N,,,,,80,12
887,1840,Guy,,4831652,N,N,,,,,80,12
888,1841,Thompsonville,,4872752,N,N,,,46,,90,13
889,185,Guthrie,,4831640,N,Y,,,160,,135,25
890,1842,Harwood,,4832684,N,N,,,,,90,13
891,1843,Ottine,,4854396,N,N,,,,,90,13
892,1844,Belmont,,4807456,N,N,,,,,90,13
893,1845,Oak Forest,,4852848,N,N,,,,,90,13
894,1846,Monthalia,,4849152,N,N,,,,,90,13
895,1847,Cost,,4817096,N,N,,,,,90,13
896,1848,Bebe,,4807060,N,N,,,,,90,13
897,1849,Leesville,,4842124,N,N,,,,,90,13
898,1850,Wrightsboro,,4880344,N,N,,,,,90,13
899,1851,Dreyer,,4821388,N,N,,,,,90,13
900,186,Finney,,4825860,N,N,,,,,135,25
901,1852,Schoolland,,0,N,N,,,,,90,13
902,1853,Cheapside,,4814488,N,N,,,,,90,13
903,1854,Faysville,,4825656,N,N,,,439,,109,21
904,1855,Santa Elena,,4865720,N,N,,,,,214,21
905,1856,Viboras,,4875380,N,N,,,,,214,21
906,1857,La Gloria,,4840228,N,N,,,,,126,16
907,1858,San Isidro,,4865432,N,N,,,240,,214,21
908,1859,Knippa,,4839664,N,N,,,689,,232,15
909,1860,Blewett,,4808704,N,N,,,,,232,15
910,1861,Fort Clark Springs,,0,N,N,,,1228,,136,22
911,187,Truscott,,4873796,N,N,,,,,138,25
912,1862,Sutherland Springs,,4871396,N,N,,,,,247,15
913,1863,Pandora,,4854948,N,N,,,,,247,15
914,1864,Saspamco,,4865900,N,N,,,,,247,15
915,1865,Dewees,,4820188,N,N,,,,,247,15
916,1866,Gruenau,,4831364,N,N,,,,,62,13
917,1867,New Davy,,0,N,N,,,,,62,13
918,1868,Garfield,,4828320,N,N,,,1698,,227,14
919,1869,Thomaston,,4872716,N,N,,,,,62,13
920,1870,Cotton Patch,,0,N,N,,,,,62,13
921,1871,Hochheim,,4834316,N,N,,,,,62,13
922,188,Gilliland,,4829528,N,N,,,,,138,25
923,1872,Concrete,,4816372,N,N,,,,,62,13
924,1873,Blessing,,4808668,N,N,,,927,,158,13
925,1874,Wadsworth,,4876012,N,N,,,,,158,13
926,1875,Pledger,,4858412,N,N,,,,,158,13
927,1876,Sugar Valley,,4870832,N,N,,,,,158,13
928,1877,Lagarto,,0,N,N,,,,,149,16
929,1878,Esseville,,4824600,N,N,,,,,149,16
930,1879,Meeker,,4847436,N,N,,,,,124,20
931,1880,Pine Island,32830,4857615,Y,N,571,849,988,1205,237,12
932,1881,Central Gardens,,4813972,N,N,,,4347,,124,20
933,189,Vera,,4875248,N,N,,,,,138,25
934,1882,New Bethel,,0,N,N,,,,,124,20
935,1883,Cheek,,4814500,N,N,,,,,124,20
936,1884,Beauxart Gardens,,4807036,N,N,,,,,124,20
937,1885,Fannett,,4825404,N,N,,,2252,,124,20
938,1886,La Belle,,0,N,N,,,,,124,20
939,1887,Hamshire,,4832012,N,N,,,,,124,20
940,1888,Magnolia Garden,,4846092,N,N,,,,,102,12
941,1889,Barrett,,4805696,N,N,,,3199,,102,12
942,1890,Dyersdale,,4821784,N,N,,,,,102,12
943,1891,Sheldon,,4867376,N,N,,,1990,,102,12
944,190,Hefner,,4833080,N,N,,,,,138,25
945,1892,Houmont Park,,4834964,N,N,,,,,102,12
946,1893,Beaumont Place,,4807024,N,N,,,,,102,12
947,1894,Highlands,,4833836,N,N,,,7522,,102,12
948,1895,McNair,,4845864,N,N,,,,,102,12
949,1896,Four Corners,,0,N,N,,,12382,,36,20
950,1897,Cedar Bayou,,4813420,N,N,,,,,102,12
951,1898,Channelview,,4814236,N,N,,,38289,,102,12
952,1899,Barker,,4805624,N,N,,,,,102,12
953,1900,Almeda,,4802056,N,N,,,,,102,12
954,1901,Smith Point,,4868396,N,N,,,,,36,20
955,20,Newburg,,4850832,N,N,,,,,47,23
956,191,Rhineland,,4861688,N,N,,,,,138,25
957,1902,Leon Springs,,4842376,N,N,,,,,15,15
958,1903,Specht Store,,0,N,N,,,,,15,15
959,1904,Martinez,,0,N,N,,,69,,15,15
960,1905,Sayers,,4866056,N,N,,,,,15,15
961,1906,Lone Oak,25200,4843636,Y,N,521,521,598,699,117,1
962,1907,Mangus Corner,,0,N,N,,,,,15,15
963,1908,Southton,,4869332,N,N,,,,,15,15
964,1909,Midway,,4848252,N,N,,,228,238,225,19
965,1910,Macdona,,4845576,N,N,,,559,,15,15
966,1911,Losoya,,4844152,N,N,,,,,15,15
967,192,Red Bank,,4860968,N,N,,,,,19,19
968,1912,Mico,,4848012,N,N,,,,,163,15
969,1913,Riomedina,,4862192,N,N,,,,,163,15
970,1914,Quihi,,4860116,N,N,,,,,163,15
971,1915,Dunlay,,4821676,N,N,,,,,163,15
